cause,exposure,age,central,low,high,source
LBW,0.61,25+,1.00648503368946,1.00003768592784,1.03701635630573,gbd2019
LBW,0.62,25+,1.00658723509158,1.00003830376093,1.03759233942824,gbd2019
LBW,0.63,25+,1.00668930622228,1.00003892159502,1.03816734602872,gbd2019
LBW,0.64,25+,1.00679124719248,1.00003953943011,1.03874137698307,gbd2019
LBW,0.65,25+,1.00689305811311,1.00004015726621,1.03931443316718,gbd2019
LBW,0.66,25+,1.00699473909509,1.0000407751033,1.03988651545695,gbd2019
LBW,0.67,25+,1.00709629024934,1.00004139294139,1.04045762472827,gbd2019
LBW,0.68,25+,1.00719771168679,1.00004201078048,1.04102776185704,gbd2019
LBW,0.69,25+,1.00729900351836,1.00004262862058,1.04159692771915,gbd2019
LBW,0.7,25+,1.00740016585498,1.00004324646167,1.0421651231905,gbd2019
LBW,0.71,25+,1.00750119880757,1.00004386430376,1.04273234914698,gbd2019
LBW,0.72,25+,1.00760210248705,1.00004448214685,1.0432986064645,gbd2019
LBW,0.73,25+,1.00770287700436,1.00004509999094,1.04386389601893,gbd2019
LBW,0.74,25+,1.0078035224704,1.00004571783603,1.04442821868619,gbd2019
LBW,0.75,25+,1.00790403899611,1.00004633568213,1.04499157534217,gbd2019
LBW,0.76,25+,1.00800442669241,1.00004695352922,1.04555396686275,gbd2019
LBW,0.77,25+,1.00810468567022,1.00004757137731,1.04611539412384,gbd2019
LBW,0.78,25+,1.00820481604048,1.0000481892264,1.04667585800133,gbd2019
LBW,0.79,25+,1.00830481791409,1.00004880707649,1.04723535937111,gbd2019
LBW,0.8,25+,1.00840469140199,1.00004942492758,1.04779389910909,gbd2019
LBW,0.81,25+,1.0085044366151,1.00005004277967,1.04835147809115,gbd2019
LBW,0.82,25+,1.00860405366435,1.00005066063277,1.0489080971932,gbd2019
LBW,0.83,25+,1.00870354266065,1.00005127848686,1.04946375729112,gbd2019
LBW,0.84,25+,1.00880290371493,1.00005189634195,1.05001845926082,gbd2019
LBW,0.85,25+,1.00890213693812,1.00005251419804,1.05057220397818,gbd2019
LBW,0.86,25+,1.00900124244114,1.00005313205513,1.05112499231911,gbd2019
LBW,0.87,25+,1.00910022033492,1.00005374991322,1.05167682515949,gbd2019
LBW,0.88,25+,1.00919907073037,1.00005436777231,1.05222770337523,gbd2019
LBW,0.89,25+,1.00929779373842,1.0000549856324,1.05277762784222,gbd2019
LBW,0.9,25+,1.00939638947,1.00005560349349,1.05332659943635,gbd2019
LBW,0.91,25+,1.00949485803603,1.00005622135558,1.05387461903352,gbd2019
LBW,0.92,25+,1.00959319954743,1.00005683921867,1.05442168750963,gbd2019
LBW,0.93,25+,1.00969141411514,1.00005745708276,1.05496780574056,gbd2019
LBW,0.94,25+,1.00978950185006,1.00005807494785,1.05551297460222,gbd2019
LBW,0.95,25+,1.00988746286313,1.00005869281394,1.0560571949705,gbd2019
LBW,0.96,25+,1.00998529726526,1.00005931068103,1.0566004677213,gbd2019
LBW,0.97,25+,1.0100830051674,1.00005992854912,1.05714279373051,gbd2019
LBW,0.98,25+,1.01018058668044,1.00006054641821,1.05768417387402,gbd2019
LBW,0.99,25+,1.01027804191533,1.0000611642883,1.05822460902774,gbd2019
LBW,1,25+,1.01037537098299,1.00006178215939,1.05876410006755,gbd2019
LBW,1.1,25+,1.01134174686493,1.00006796092528,1.06399287615648,gbd2019
LBW,1.2,25+,1.0122956280398001,1.0000741397911601,1.06908600398046,gbd2019
LBW,1.3,25+,1.01323712543157,1.00008031875703,1.07406437772369,gbd2019
LBW,1.4,25+,1.01416634996422,1.0000864978229,1.07892937745878,gbd2019
LBW,1.5,25+,1.01508341256173,1.00009267698875,1.08368238325832,gbd2019
LBW,1.6,25+,1.01598842414807,1.0000988562546,1.0883247751949,gbd2019
LBW,1.7,25+,1.01688149564721,1.00010503562044,1.09285793334114,gbd2019
LBW,1.8,25+,1.01776273798313,1.00011121508627,1.09728323776962,gbd2019
LBW,1.9,25+,1.01863226207981,1.00011739465209,1.10160206855295,gbd2019
LBW,2,25+,1.01949017886122,1.0001235743179,1.10590664279748,gbd2019
LBW,2.1,25+,1.02033659925134,1.00012975408371,1.11023713881731,gbd2019
LBW,2.2,25+,1.02117163417415,1.00013593394951,1.11447724305165,gbd2019
LBW,2.3,25+,1.02199539455361,1.0001421139153,1.11863265886971,gbd2019
LBW,2.4,25+,1.02280799131371,1.00014829398108,1.12270430774282,gbd2019
LBW,2.5,25+,1.02360953537841,1.00015447414685,1.12669311114231,gbd2019
LBW,2.6,25+,1.02440013767171,1.00016065441262,1.13059999053953,gbd2019
LBW,2.7,25+,1.02517990911756,1.00016683477838,1.1344258674058,gbd2019
LBW,2.8,25+,1.02594896063995,1.00017301524413,1.13817166321246,gbd2019
LBW,2.9,25+,1.02670740316285,1.00017919580987,1.14183829943086,gbd2019
LBW,3,25+,1.02745534761024,1.00018537647561,1.14542669753231,gbd2019
LBW,3.1,25+,1.0281929049061,1.00019155724134,1.14889632299255,gbd2019
LBW,3.2,25+,1.02892018597439,1.00019773810706,1.15205679627661,gbd2019
LBW,3.3,25+,1.0296373017391,1.00020391907277,1.15543832438691,gbd2019
LBW,3.4,25+,1.03034436312419,1.00021010013848,1.15874727521421,gbd2019
LBW,3.5,25+,1.03104148105366,1.00021628130418,1.16198457240346,gbd2019
LBW,3.6,25+,1.03172876645146,1.00022246256987,1.16515113959961,gbd2019
LBW,3.7,25+,1.03240633024158,1.00022864393556,1.16824790044758,gbd2019
LBW,3.8,25+,1.03307428334799,1.00023482540123,1.17127577859233,gbd2019
LBW,3.9,25+,1.03373273669467,1.00024100696691,1.1742356976788,gbd2019
LBW,4,25+,1.03438180120559,1.00024718863257,1.17712858135192,gbd2019
LBW,4.1,25+,1.03502158780473,1.00025337039823,1.17995535325664,gbd2019
LBW,4.2,25+,1.03565220741607,1.00025955226388,1.1827169370379,gbd2019
LBW,4.3,25+,1.03627377096358,1.00026573422952,1.18541425634064,gbd2019
LBW,4.4,25+,1.03688638937123,1.00027191629516,1.1880482348098,gbd2019
LBW,4.5,25+,1.037490173563,1.00027809846079,1.19061979609032,gbd2019
LBW,4.6,25+,1.03808523446287,1.00028428072642,1.19311744144699,gbd2019
LBW,4.7,25+,1.03867168299481,1.00029046309204,1.19553092123703,gbd2019
LBW,4.8,25+,1.0392496300828,1.00029664555765,1.19788301620977,gbd2019
LBW,4.9,25+,1.03981918665081,1.00030282812326,1.20017463642438,gbd2019
LBW,5,25+,1.04038046362282,1.00030901078886,1.20240669194005,gbd2019
LBW,5.1,25+,1.0409335719228,1.00031519355445,1.20458009281596,gbd2019
LBW,5.2,25+,1.04147862247473,1.00032137642004,1.20669574911129,gbd2019
LBW,5.3,25+,1.04201572620259,1.00032755938562,1.20875457088522,gbd2019
LBW,5.4,25+,1.04254499403035,1.0003337424512,1.21075746819693,gbd2019
LBW,5.5,25+,1.04306653688199,1.00033992561677,1.2127053511056,gbd2019
LBW,5.6,25+,1.04358046568148,1.00034610888233,1.21459912967042,gbd2019
LBW,5.7,25+,1.04408689135279,1.00035229224789,1.21643971395056,gbd2019
LBW,5.8,25+,1.04458592481991,1.00035847571344,1.21822801400521,gbd2019
LBW,5.9,25+,1.04507767700681,1.00036465927899,1.21996493989355,gbd2019
LBW,6,25+,1.04556225883746,1.00037084294453,1.22164703171939,gbd2019
LBW,6.1,25+,1.04603978123584,1.00037702671007,1.22327829328645,gbd2019
LBW,6.2,25+,1.04651035512593,1.0003832105756,1.22486083174798,gbd2019
LBW,6.3,25+,1.04697409143169,1.00038939454112,1.22639556217682,gbd2019
LBW,6.4,25+,1.04743110107711,1.00039557860664,1.22777968097292,gbd2019
LBW,6.5,25+,1.04788149498617,1.00040176277216,1.22906549441695,gbd2019
LBW,6.6,25+,1.04832538408283,1.00040794703767,1.23030598379232,gbd2019
LBW,6.7,25+,1.04876287929108,1.00041413140317,1.23150226827644,gbd2019
LBW,6.8,25+,1.04919409153488,1.00042031586867,1.2326554670467,gbd2019
LBW,6.9,25+,1.04961913173822,1.00042650043417,1.23376669928049,gbd2019
LBW,7,25+,1.05003811082506,1.00043268509966,1.23483708415523,gbd2019
LBW,7.1,25+,1.0504511397194,1.00043886986514,1.2358677408483,gbd2019
LBW,7.2,25+,1.05085832934519,1.00044505473062,1.2368597885371,gbd2019
LBW,7.3,25+,1.05125979062642,1.0004512396961,1.23781434639904,gbd2019
LBW,7.4,25+,1.05165563448706,1.00045742476157,1.23873253361151,gbd2019
LBW,7.5,25+,1.05204597185109,1.00046360992704,1.2396154693519,gbd2019
LBW,7.6,25+,1.05243091364248,1.0004697951925,1.24046427279763,gbd2019
LBW,7.7,25+,1.0528105707852,1.00047598055796,1.24128006312608,gbd2019
LBW,7.8,25+,1.05318505420325,1.00048216602341,1.24206395951465,gbd2019
LBW,7.9,25+,1.05355447482058,1.00048835158886,1.24281708114075,gbd2019
LBW,8,25+,1.05391894356118,1.0004945372543,1.24354054718177,gbd2019
LBW,8.1,25+,1.05427857134901,1.00050072301975,1.24423547681511,gbd2019
LBW,8.2,25+,1.05463346910807,1.00050690888518,1.24490298921816,gbd2019
LBW,8.3,25+,1.05498374776231,1.00051309485062,1.24554420356833,gbd2019
LBW,8.4,25+,1.0553295182353,1.00051928091604,1.24616023904302,gbd2019
LBW,8.5,25+,1.05567089082112,1.00052546708147,1.24675221481962,gbd2019
LBW,8.6,25+,1.05600797392261,1.00053165334689,1.24732125007553,gbd2019
LBW,8.7,25+,1.0563408755889,1.00053783971231,1.24786846398815,gbd2019
LBW,8.8,25+,1.0566697038691,1.00054402617772,1.24838998552074,gbd2019
LBW,8.9,25+,1.0569945668123,1.00055021274313,1.24888238613845,gbd2019
LBW,9,25+,1.05731557246764,1.00055639940854,1.24935674051498,gbd2019
LBW,9.1,25+,1.05763282888422,1.00056258617394,1.24981419258676,gbd2019
LBW,9.2,25+,1.05794644411116,1.00056877303934,1.2502558862902,gbd2019
LBW,9.3,25+,1.05825652599361,1.00057496000474,1.25068296343153,gbd2019
LBW,9.4,25+,1.05856317981508,1.00058114707013,1.25109653906464,gbd2019
LBW,9.5,25+,1.05886650688229,1.00058733423552,1.25149770999015,gbd2019
LBW,9.6,25+,1.05916659978761,1.00059352150091,1.25188757265652,gbd2019
LBW,9.7,25+,1.05946354503624,1.00059970886629,1.2520475951957,gbd2019
LBW,9.8,25+,1.05975742464026,1.00060589633167,1.25266287536301,gbd2019
LBW,9.9,25+,1.06004831780444,1.00061208389705,1.25304887372994,gbd2019
LBW,10,25+,1.06033629742096,1.00061827156242,1.25342737150713,gbd2019
LBW,11,25+,1.06307039623767,1.00068015371603,1.25687084525658,gbd2019
LBW,12,25+,1.06558043853471,1.00074204586941,1.25985065498328,gbd2019
LBW,13,25+,1.06791113100641,1.00080394802265,1.26243537894784,gbd2019
LBW,14,25+,1.0700913075811,1.0008658601758,1.26462617771896,gbd2019
LBW,15,25+,1.07214227994835,1.00092778196459,1.26546029208409,gbd2019
LBW,16,25+,1.0740809489196,1.00098943954806,1.26550068458596,gbd2019
LBW,17,25+,1.0759179274756001,1.00104980000913,1.26553415777582,gbd2019
LBW,18,25+,1.07766061282449,1.00110769979918,1.26556135614081,gbd2019
LBW,19,25+,1.07931431897528,1.00116197536958,1.26558292416806,gbd2019
LBW,20,25+,1.08088226626897,1.00121146317171,1.26559950634472,gbd2019
LBW,21,25+,1.08236656340091,1.00125499965695,1.26561174715791,gbd2019
LBW,22,25+,1.08376997843246,1.00130262780014,1.26562029109478,gbd2019
LBW,23,25+,1.08509461867013,1.001361166672,1.26562578264246,gbd2019
LBW,24,25+,1.08634186970052,1.00141947318581,1.26562886628809,gbd2019
LBW,24.9999999999999,25+,1.08751139250883,1.001477517507,1.26563018651882,gbd2019
LBW,25.9999999999999,25+,1.08860239372303,1.00153540273725,1.26563038782177,gbd2019
LBW,26.9999999999999,25+,1.08961488979593,1.00159365356299,1.26563011468408,gbd2019
LBW,27.9999999999999,25+,1.09055171816479,1.00165281776746,1.26562998326685,gbd2019
LBW,28.9999999999999,25+,1.09141960525154,1.00171199197191,1.26562997329698,gbd2019
LBW,29.9999999999999,25+,1.09222389852404,1.00177117617633,1.26562996333256,gbd2019
LBW,30.9999999999999,25+,1.09297255984595,1.00183037038073,1.26562995337407,gbd2019
LBW,31.9999999999999,25+,1.09367110910023,1.0018895745851,1.26571240427914,gbd2019
LBW,32.9999999999999,25+,1.09432130838698,1.00194878878944,1.26591713713482,gbd2019
LBW,33.9999999999999,25+,1.09492728364172,1.00200801299377,1.2660041261747,gbd2019
LBW,34.9999999999999,25+,1.09549785821498,1.00206724719806,1.26602475342558,gbd2019
LBW,35.9999999999999,25+,1.09604152063255,1.002081786982,1.26604526498332,gbd2019
LBW,36.9999999999999,25+,1.09655874921475,1.00208308647126,1.26606577654107,gbd2019
LBW,37.9999999999999,25+,1.09705177038193,1.00208438621051,1.26608628809881,gbd2019
LBW,38.9999999999999,25+,1.0975241873396,1.00208568608424,1.26617849487742,gbd2019
LBW,39.9999999999999,25+,1.09797769007976,1.00208698595816,1.26665826900359,gbd2019
LBW,40.9999999999999,25+,1.09841514390976,1.00208828583208,1.26713804312976,gbd2019
LBW,41.9999999999999,25+,1.09884086155705,1.00211363714905,1.26761781725593,gbd2019
LBW,42.9999999999999,25+,1.09925825761772,1.00216288731373,1.2680975913821,gbd2019
LBW,43.9999999999999,25+,1.09967067098205,1.00221213747841,1.26857736550827,gbd2019
LBW,44.9999999999999,25+,1.10008168954991,1.00226138764309,1.26905713963444,gbd2019
LBW,45.9999999999999,25+,1.10049257343341,1.00231063780777,1.26953691376061,gbd2019
LBW,46.9999999999999,25+,1.10090345731691,1.00235988797245,1.27001668788678,gbd2019
LBW,47.9999999999999,25+,1.10131434120041,1.00240913813713,1.27049646201296,gbd2019
LBW,48.9999999999999,25+,1.10172522508391,1.00245838830181,1.27097623613913,gbd2019
LBW,49.9999999999999,25+,1.10213610896741,1.00250763846649,1.2714560102653,gbd2019
LBW,50.9999999999999,25+,1.10254699285091,1.00255688863117,1.27193578439147,gbd2019
LBW,51.9999999999999,25+,1.10295787673441,1.00260613879585,1.27241555851764,gbd2019
LBW,52.9999999999998,25+,1.10336876061791,1.00265538896054,1.27289533264381,gbd2019
LBW,53.9999999999998,25+,1.10377964450141,1.00270463912522,1.27331808544201,gbd2019
LBW,54.9999999999998,25+,1.10419052838491,1.0027538892899,1.27333037761082,gbd2019
LBW,55.9999999999998,25+,1.10460141226841,1.00280313945458,1.27334266977963,gbd2019
LBW,56.9999999999998,25+,1.10501229615191,1.00285238961926,1.27335496194845,gbd2019
LBW,57.9999999999998,25+,1.10542318003541,1.00290163978394,1.27336725411726,gbd2019
LBW,58.9999999999998,25+,1.10583406391891,1.00295088994862,1.27337954628607,gbd2019
LBW,59.9999999999998,25+,1.10624494780241,1.0030001401133,1.27339183845488,gbd2019
LBW,60.9999999999998,25+,1.10665583168591,1.00304939027798,1.2734041306237,gbd2019
LBW,61.9999999999998,25+,1.10706671556941,1.00309864044266,1.27341642279251,gbd2019
LBW,62.9999999999998,25+,1.10747759945291,1.00314789060734,1.27342871496132,gbd2019
LBW,63.9999999999998,25+,1.10788848333641,1.00319714077202,1.27342999353901,gbd2019
LBW,64.9999999999998,25+,1.10829936721991,1.0032463909367,1.27342998355085,gbd2019
LBW,65.9999999999998,25+,1.10871025110341,1.00329564110138,1.27342997356269,gbd2019
LBW,66.9999999999998,25+,1.10912113498691,1.00334489126606,1.27342996357452,gbd2019
LBW,67.9999999999998,25+,1.10953201887041,1.00339414143074,1.27342995358636,gbd2019
LBW,68.9999999999998,25+,1.10994290275391,1.00344339159542,1.2734299435982,gbd2019
LBW,69.9999999999998,25+,1.11035378663741,1.0034926417601,1.27342993361003,gbd2019
LBW,70.9999999999998,25+,1.11076467052091,1.00354189192478,1.27342992362187,gbd2019
LBW,71.9999999999998,25+,1.11117555440441,1.00359114208946,1.27342991363371,gbd2019
LBW,72.9999999999998,25+,1.11158643828791,1.00364039225414,1.27342990364554,gbd2019
LBW,73.9999999999998,25+,1.11199732217141,1.00368964241882,1.27342989365738,gbd2019
LBW,74.9999999999998,25+,1.11240820605491,1.0037388925835,1.27342988366922,gbd2019
LBW,75.9999999999998,25+,1.11281908993841,1.00378814274818,1.27342987368105,gbd2019
LBW,76.9999999999998,25+,1.11322997382191,1.00383739291286,1.27342986369289,gbd2019
LBW,77.9999999999998,25+,1.11364085770541,1.00388664307754,1.27342985370473,gbd2019
LBW,78.9999999999998,25+,1.11405174158891,1.00393589324222,1.27342984371656,gbd2019
LBW,79.9999999999997,25+,1.1144626254724,1.0039851434069,1.2734298337284,gbd2019
LBW,80.9999999999997,25+,1.1148735093559,1.00403439357158,1.27342982374024,gbd2019
LBW,81.9999999999997,25+,1.1152843932394,1.00408364373626,1.27342981375207,gbd2019
LBW,82.9999999999997,25+,1.1156952771229,1.00413289390094,1.27342980376391,gbd2019
LBW,83.9999999999997,25+,1.1161061610064,1.00418214406562,1.27401987940127,gbd2019
LBW,84.9999999999997,25+,1.1165170448899,1.0042313942303,1.27493879987793,gbd2019
LBW,85.9999999999997,25+,1.1169279287734,1.00428064439498,1.27585772035459,gbd2019
LBW,86.9999999999997,25+,1.1173388126569,1.00432989455966,1.27677664083125,gbd2019
LBW,87.9999999999997,25+,1.1177496965404,1.00437914472434,1.27769556130791,gbd2019
LBW,88.9999999999997,25+,1.1181605804239,1.00442839488902,1.27865134983552,gbd2019
LBW,89.9999999999997,25+,1.1185714643074,1.0044776450537,1.27957840522817,gbd2019
LBW,90.9999999999997,25+,1.1189823481909,1.00452689521838,1.28051888987623,gbd2019
LBW,91.9999999999997,25+,1.1193932320744,1.00457614538306,1.28147110696545,gbd2019
LBW,92.9999999999997,25+,1.1198041159579,1.00462539554774,1.28242332405467,gbd2019
LBW,93.9999999999997,25+,1.1202149998414,1.00467464571242,1.28337554114389,gbd2019
LBW,94.9999999999997,25+,1.1206258837249,1.0047238958771,1.28432775823311,gbd2019
LBW,95.9999999999997,25+,1.1210367676084,1.00477314604179,1.28527997532232,gbd2019
LBW,96.9999999999997,25+,1.1214476514919,1.00482239620646,1.28623219241154,gbd2019
LBW,97.9999999999997,25+,1.1218585353754,1.00487164637115,1.28718440950076,gbd2019
LBW,98.9999999999997,25+,1.1222694192589,1.00492089653582,1.28813662658998,gbd2019
LBW,100,25+,1.1226803031424,1.00497014670051,1.28945017229286,gbd2019
LBW,110,25+,1.1267891419774,1.00546264834731,1.29848872460647,gbd2019
LBW,120,25+,1.1308979808124,1.00595514999411,1.30322518165017,gbd2019
LBW,130,25+,1.1350068196474,1.00644765164091,1.30940491103765,gbd2019
LBW,140,25+,1.13911565848239,1.00694015328771,1.31717755247922,gbd2019
LBW,150,25+,1.14322449731739,1.00743265493451,1.32798459282796,gbd2019
LBW,160,25+,1.14733333615239,1.00792515658132,1.34475731523204,gbd2019
LBW,170,25+,1.15144217498739,1.00841765822812,1.35768080909276,gbd2019
LBW,180,25+,1.15555101382239,1.00891015987492,1.37086050097042,gbd2019
LBW,190,25+,1.15965985265738,1.00940266152172,1.38856681765737,gbd2019
LBW,200,25+,1.16376869149238,1.00974594137943,1.40568658741511,gbd2019
LBW,210,25+,1.16787753032738,1.00974585369603,1.41669846892162,gbd2019
LBW,220,25+,1.17198636916238,1.00974576601263,1.43038825192654,gbd2019
LBW,230,25+,1.17609520799737,1.00974567832922,1.44467746004865,gbd2019
LBW,240,25+,1.18020404683237,1.00974559064582,1.46387040232777,gbd2019
LBW,250,25+,1.18431288566737,1.00974550296242,1.48316873112385,gbd2019
LBW,260,25+,1.18842172450237,1.00974541527902,1.48589751228062,gbd2019
LBW,270,25+,1.19253056333737,1.00974532759562,1.49671458810302,gbd2019
LBW,280,25+,1.19663940217237,1.00974523991222,1.51453694056055,gbd2019
LBW,290,25+,1.20074824100736,1.00974515222882,1.53235929301807,gbd2019
LBW,300,25+,1.20485707984236,1.00974547204696,1.55018164547558,gbd2019
LRI,0,25+,1,1,1,gbd2019
LRI,0.01,25+,1.00007997181211,1.00004302941794,1.00013382109232,gbd2019
LRI,0.02,25+,1.00015993995514,1.0000860588345,1.00026763066417,gbd2019
LRI,0.03,25+,1.00023990442923,1.00012908824969,1.00040142871618,gbd2019
LRI,0.04,25+,1.00031986523455,1.00017211766351,1.000535215249,gbd2019
LRI,0.05,25+,1.00039982237127,1.00021514707595,1.00066899026329,gbd2019
LRI,0.06,25+,1.00047977583953,1.00025817648702,1.0008027537597,gbd2019
LRI,0.07,25+,1.0005597256395,1.00030120589671,1.00093650573886,gbd2019
LRI,0.08,25+,1.00063967177134,1.00034423530503,1.00107024620143,gbd2019
LRI,0.09,25+,1.00071961423522,1.00038726471198,1.00120397514806,gbd2019
LRI,0.1,25+,1.00079955303128,1.00043029411756,1.0013376925794,gbd2019
LRI,0.11,25+,1.0008794881597,1.00047332352176,1.00147139849609,gbd2019
LRI,0.12,25+,1.00095941962062,1.00051635292459,1.00160509289878,gbd2019
LRI,0.13,25+,1.00103934741422,1.00055938232604,1.00173877578813,gbd2019
LRI,0.14,25+,1.00111927154065,1.00060241172613,1.00187244716477,gbd2019
LRI,0.15,25+,1.00119919200006,1.00064544112484,1.00200610702936,gbd2019
LRI,0.16,25+,1.00127910879263,1.00068847052218,1.00213975538254,gbd2019
LRI,0.17,25+,1.00135902191851,1.00073149991814,1.00227339222497,gbd2019
LRI,0.18,25+,1.00143893137787,1.00077452931274,1.00240701755729,gbd2019
LRI,0.19,25+,1.00151883717085,1.00081755870596,1.00254063138015,gbd2019
LRI,0.2,25+,1.00159873929763,1.00086058809781,1.0026742336942,gbd2019
LRI,0.21,25+,1.00167863775835,1.00090361748829,1.00280782450008,gbd2019
LRI,0.22,25+,1.00175853255319,1.0009466468774,1.00294140379845,gbd2019
LRI,0.23,25+,1.0018384236823,1.00098967626513,1.00307497158995,gbd2019
LRI,0.24,25+,1.00191831114585,1.00103270565149,1.00320852787524,gbd2019
LRI,0.25,25+,1.00199819494398,1.00107573503649,1.00334207265495,gbd2019
LRI,0.26,25+,1.00207807507687,1.00111876442011,1.00347560592974,gbd2019
LRI,0.27,25+,1.00215795154467,1.00116179380236,1.00360912770026,gbd2019
